cod_ide,Cargo,Y,nEntidades_competencia,nDesem_ult_semana,cero_cuotas,nPorcentaje_cero_cuotas_ope,nPorcentaje_sal_cero_cuo,Amonestacion,nAmonestacion_suspension,nvarsaldocapital,herencia,nporcentaje_Herencia,nOperaciones,nProbMoraNoHeredada,nProbMoraHeredada,nRatio_crec_deuda,Edad,Clasificacion_Asesor_Urb_Rur,Genero,EstadoCivil,Estado_Civil_Sexo,nProductividad,nProductividad_dic,antiguedad,ingresoef,pregunta_1,pregunta_2,pregunta_3,pregunta_4,pregunta_5,pregunta_6,pregunta_7,pregunta_8,pregunta_9,pregunta_10,pregunta_11,pregunta_12,pregunta_13,pregunta_14,pregunta_15,pregunta_16,pregunta_17,pregunta_18,pregunta_19,pregunta_20,pregunta_21,pregunta_22,pregunta_23,pregunta_24,pregunta_25,pregunta_26,pregunta_27,pregunta_28,pregunta_29,pregunta_30
C00000034,ASESOR COMERCIAL FUNCIONARIO,0,0,0.391446905312988,no,0.0,0.0,no,no,0.0133949475476324,si,0.0285566893151532,20,malo,bueno,0.891371500952557,34,U,Masculino,Soltero,M_Soltero,0.80235294117647,bueno,87,NO,0.4991094061715555,0.01906077044155785,0.44799360281100853,0.8554528759545138,0.7610897191533148,0.7420268352269617,0.15780478766186634,0.9156909410352558,0.13202685425141247,0.5828882474109168,0.795262841938756,0.2960388371184789,0.13879540124695933,0.6824603086602375,0.8946610826706576,0.5800964016180136,0.817038302657017,0.33217034305446713,0.12075958290810507,0.4811326193198542,0.5821503924829302,0.21786002531454707,0.11942133244508524,0.2974856645630517,0.8731029132987046,0.8555601141466578,0.9962538676058151,0.05065404603756518,0.9085256909304619,0.023864285794974682
C00000035,ASESOR COMERCIAL JUNIOR 2,0,2,0.243810916179337,no,0.0,0.0,no,no,0.0118063381969929,si,0.040860614160976,20,malo,bueno,0.948467135419574,38,U,Masculino,Soltero,M_Soltero,0.823076923076923,bueno,95,NO,0.5263108672172596,0.42984679083014643,0.9785923100702956,0.6491010986057925,0.0027127020045280004,0.29650910083269355,0.06811419836656529,0.5001717723289346,0.7818829672661217,0.33744556780643986,0.6348482947932033,0.18707606165808455,0.5757850783533061,0.4772531200679857,0.8968419342429748,0.47585465799575555,0.562988727692948,0.16736723286779231,0.2868785656746178,0.6709880731800364,0.48589292249031646,0.7936255992034882,0.2527100257332747,0.2606462821901181,0.5165897384322449,0.30129271782673306,0.9570420182580699,0.39466311765284023,0.03416488543170493,0.3441244992014689
C00000036,ASESOR COMERCIAL FUNCIONARIO,0,0,0.478261193942275,si,0.00190114068441065,0.000266566319256707,no,no,0.00750900544435431,si,0.099628208118882,26,malo,malo,0.798071260418352,32,U,Masculino,Soltero,M_Soltero,0.850446428571429,bueno,84,NO,0.34699295162666066,0.9951832652985949,0.5574882504229955,0.25874569407256465,0.08803707511961678,0.6566244707511119,0.35918574450938034,0.8267901829266248,0.4146964393098461,0.5868331461354582,0.7632558992555046,0.4965570323813543,0.6366162709909694,0.6227800336491859,0.5677676361684829,0.991864741676639,0.37137401161130146,0.5724388915194016,0.9637707554650861,0.032417323595371306,0.36682881615391016,0.8308332741214723,0.28337352460238363,0.509339407947044,0.49639427680180614,0.5349261718004348,0.9231984972266356,0.6566517512943744,0.3402777062400051,0.6630347140321327
C00000037,ASESOR COMERCIAL FUNCIONARIO,0,4,0.314634521120484,si,0.00172413793103448,0.000543137083406959,no,no,0.0127702521821772,si,0.0353329388555564,27,bueno,bueno,0.920001770072981,32,U,Masculino,Otros,otros,1.12,bueno,85,NO,0.7752795839366617,0.7000256294589371,0.43975220783942315,0.010610623279090903,0.13965054618167239,0.14889360439101595,0.49901324612676345,0.16300427152497565,0.02416098158847413,0.7945952290442295,0.0240777523449891,0.284926994797577,0.05412795013013527,0.9196979927884684,0.4939014730528313,0.5713333720072462,0.9851599035798733,0.4384682310188156,0.5291546363152744,0.8976442788911924,0.569696336118963,0.6137084899055311,0.322072321633626,0.9764809330417198,0.7993220449576008,0.6944020190051575,0.3100119027403839,0.5264080289677066,0.5444901916381637,0.5857497771047958
C00000038,ASESOR COMERCIAL MASTER,1,4,0.279963310383206,si,0.0308510638297872,0.17757989058828,no,no,-0.0506605346267314,si,0.0806551796594218,16,bueno,bueno,0.903978363659611,40,U,Masculino,Soltero,M_Soltero,0.671875,malo,90,NO,0.3755450731912223,0.8354799014563098,0.2904488404037904,0.37263216549012756,0.11291658191082565,0.44962917166540683,0.7934952029942518,0.2592413938246916,0.8424312953325611,0.8567047274158237,0.02735386101725279,0.7090822730369424,0.05197076449999005,0.6018022511420159,0.38437390707560737,0.6492391779752276,0.07794565294593048,0.11477908313973728,0.05574058664123349,0.5072526506289455,0.5524291134798265,0.9801913721143449,0.6009811722481541,0.8305518195542836,0.8162533163849456,0.5254688854077515,0.30799268927278933,0.6240727343478792,0.0808638701704747,0.9980736872323309
C00000039,ASESOR COMERCIAL MASTER,0,2,0.239435544239181,si,0.0,0.0,no,si,0.00341791524788725,si,0.00519780360836084,32,malo,bueno,0.85975518250735,31,R,Masculino,Otros,otros,1.0,bueno,84,NO,0.40280713107707145,0.8175523030434767,0.6336500573052665,0.73054017054396,0.5360134163152036,0.7999763746040272,0.3788249562569982,0.4106548389199709,0.8117849613702487,0.4446376083270016,0.9342752591311706,0.7620197219590745,0.16054709526571476,0.2778366865625673,0.4514743372038297,0.6790920096760321,0.7154269959691515,0.19883730817786005,0.747779197718493,0.4633199307180883,0.9397971085383681,0.824470577403296,0.11741319148909901,0.6689679161797724,0.7313899540702651,0.9033133240353567,0.08134945327747212,0.4766883430231603,0.19850364736818982,0.016818748817756468
C00000040,ASESOR COMERCIAL FUNCIONARIO,1,0,0.324689157464568,si,0.0,0.0,no,no,0.000844072063708944,si,0.0847571109602219,30,malo,bueno,4.08117842175967,48,U,Femenino,Casado,Casado,0.9375,bueno,104,NO,0.40258097787963454,0.22193183443960907,0.2980933065875716,0.7341451468677819,0.17480042644641358,0.0903112714867349,0.04906354513166111,0.5707348462224804,0.9710604509210723,0.7423278885728691,0.8334094765530445,0.04920749638119171,0.28897642436704374,0.8665732001839135,0.8575217870601689,0.8709980544961176,0.6467950536725606,0.9689937045754631,0.4023975224063868,0.9377302000841132,0.6594659687119507,0.5426235461070603,0.7310315976566031,0.6351664945150994,0.18471145666722344,0.927885101953352,0.09649452227341415,0.2989814638172389,0.7340608281856309,0.7810409784919529
C00000041,ASESOR COMERCIAL MASTER,1,1,0.377893932242587,si,0.0178309635255674,0.0463421686361114,no,si,-0.0151891704943207,si,0.0107215680297782,30,malo,bueno,0.916522176138786,54,U,Femenino,Casado,Casado,0.9375,bueno,98,NO,0.9982764662393421,0.16207663760138546,0.41944582394704444,0.33105926891478044,0.9583584861819109,0.12696212185939537,0.8237854087051331,0.9380442551527314,0.7047702485745143,0.458626290216799,0.8868480473751796,0.9676813158540043,0.2731394127971627,0.4035371072256444,0.4530609022562202,0.3986256664466483,0.05433778992840521,0.7686516606038688,0.1913417225206403,0.30439761899605466,0.07284173634690994,0.515886664663475,0.5234556247319794,0.912560696421015,0.6403982283556431,0.7292236452385451,0.6764534320931492,0.4065296688856004,0.5220735605787629,0.9484425645848071
C00000042,ASESOR COMERCIAL FUNCIONARIO,1,4,0.363061360154285,si,0.00409836065573771,0.000766763991168106,no,no,-0.0615539439301301,si,0.408685207336239,24,malo,malo,0.986333671041427,39,U,Femenino,Soltero,F_Soltero,0.734375,bueno,117,NO,0.6187753414109776,0.08682347957438641,0.20710742120451087,0.6900821712205205,0.11616790881145966,0.3901164036978745,0.8736734583737352,0.6145739302083497,0.11291247109059621,0.31226136461135157,0.5042639794792868,0.9161631391716015,0.5106800827507737,0.30784365176742523,0.18256699275032018,0.45711235099726877,0.5499075630420598,0.7384470805633603,0.3563246108446487,0.5661557196360951,0.15699869468816963,0.6174844787102114,0.7327053363739008,0.41936378536535057,0.35807116479002543,0.8411186934132691,0.08829763195376727,0.5275055630480828,0.228506649163853,0.9122175229574895
C00000043,ASESOR COMERCIAL MASTER,1,1,0.373369203136151,si,0.00375908579033579,0.00238505558517028,no,no,-0.0379695777302478,si,0.210672211857317,32,bueno,malo,0.939757316206474,30,U,Femenino,Soltero,F_Soltero,1.03286637931034,bueno,86,NO,0.3264822824317196,0.5864482871809409,0.7334405137028235,0.3629229248921976,0.7042851572217438,0.2639178907490868,0.9668833115706806,0.35815598969346685,0.8707068236201028,0.07017291305433926,0.5273940973524072,0.9009596804282056,0.6568820806729303,0.5261188533769112,0.3411119867617062,0.4517400065958186,0.3815953080963994,0.21883191295596593,0.46193227221972255,0.4274298246761643,0.0769055495074642,0.5454179273969043,0.26877295213968233,0.20665278365575412,0.43927389314611553,0.24781584221009578,0.18717097545715922,0.6970850997638218,0.8915887757926607,0.33089517563448645
C00000044,ASESOR COMERCIAL MASTER,0,6,0.362410994537585,si,0.0,0.0,no,no,-0.0169978961609455,si,0.214552065010371,21,malo,malo,0.874243168584009,37,U,Femenino,Soltero,F_Soltero,0.6875,malo,46,NO,0.4009063816883911,0.571733234094361,0.639962636118345,0.26210663585688043,0.9107904882036681,0.29464529959222596,0.2384011880501663,0.4451212806317941,0.36213144619067406,0.30125385651752,0.1763056559298979,0.48637641184078084,0.7202901049974563,0.8523997961697367,0.01960087921236431,0.3475581210765558,0.6229539728543076,0.9733251714373471,0.31512004352827216,0.4893527066905409,0.04304560711456318,0.4434718852895887,0.9332948734483452,0.6643107157916752,0.5596745512638273,0.36063283195997553,0.40379529715788587,0.8843185083649779,0.9450492619881901,0.4815985326831662
C00000045,ASESOR COMERCIAL MASTER,0,2,0.309988436883442,no,0.0,0.0,si,si,-0.00659219761765768,si,0.0136701108037109,23,malo,bueno,1.70857152933063,32,R,Masculino,Otros,otros,0.9,bueno,82,NO,0.2654950811518362,0.26669565878346246,0.7252152046143829,0.3872544141298896,0.05406449264339874,0.33795167523442027,0.007584387619186339,0.9244444952289756,0.7277285439290504,0.8820066575830351,0.683829423964107,0.5109620476775902,0.7147185483483374,0.7318566599674853,0.06789383844737573,0.8395618758883524,0.6297483024511518,0.4857461802547983,0.01891689540428576,0.5197515136639306,0.5673682102197657,0.9768421310921752,0.7475561714558728,0.11691787524814024,0.090170640079281,0.8702883809191361,0.8150249834560341,0.7925355882696125,0.1898026302718815,0.2549656618960827
C00000046,ASESOR COMERCIAL MASTER,1,0,0.30729125231563,si,0.0222222222222222,0.0181564377753016,no,no,0.0223345485727435,si,0.624849998858153,8,bueno,malo,0.9429228012164,34,U,Masculino,Soltero,M_Soltero,0.25,malo,96,NO,0.7326450505912713,0.8684597628719338,0.38284990482784165,0.23114092705383693,0.8514502982668156,0.5672235656531518,0.7892824446708836,0.5263115716110244,0.6812781429830181,0.5586013858388527,0.11577284150275202,0.38376171168425766,0.5442604208099417,0.48673180406434535,0.6193110521754065,0.07883238653851488,0.8895740534728634,0.5040629359674105,0.8705274395482592,0.8253009994364564,0.5626476881076593,0.8453017680306503,0.5142073802571915,0.8434907190786061,0.013551883391203612,0.3688544097697215,0.8995831666972478,0.06024105392803336,0.8831858663976552,0.2325293376165275
C00000047,ASESOR COMERCIAL SENIOR,1,1,0.346274172053595,si,0.00228310502283105,0.000257479814354994,no,no,0.0270398143096774,si,0.0245237019181519,22,malo,bueno,1.01799566455368,42,U,Masculino,Casado,Casado,0.931034482758621,bueno,87,NO,0.869352078259656,0.7366376128155268,0.5901467974736143,0.14508439714013255,0.3986449935620314,0.4826813331029923,0.1459498178788674,0.8030654342892103,0.21159169094513675,0.4886826516794429,0.32561903098195055,0.1950580099139113,0.6638943676426756,0.8093939457607546,0.6524692425544067,0.28829596982146277,0.6808527870114728,0.9072024826381822,0.6321772287595182,0.5418460699519608,0.600361916019627,0.4972474075055541,0.27782244853171223,0.48433784515419087,0.6505851990739233,0.8270918183520876,0.6631633686230646,0.6797400754135869,0.06183728406876221,0.3459139005934869
C00000048,ASESOR COMERCIAL FUNCIONARIO,1,6,0.240990930700702,si,0.0,0.0,no,no,-0.0241374818485792,si,0.0443574393160509,20,malo,bueno,1.83992619263408,27,U,Masculino,Soltero,M_Soltero,0.8,bueno,94,NO,0.6030602114875151,0.4221457868911749,0.7373214130587099,0.37808741180600025,0.09845603546097514,0.736415918112995,0.6334594504418328,0.8251397982280682,0.35599634686103865,0.48429891583697726,0.13272951821572943,0.8937639892076725,0.09855324575919322,0.979959040458749,0.9980154371088006,0.617389012300274,0.06187881825231534,0.48215096452716966,0.24189698362553103,0.4910494312566742,0.49377379001308497,0.03558500157065436,0.39594494703292904,0.6192706868633224,0.5493765387646606,0.8835192589801236,0.8800282174536194,0.3783135319901586,0.9858040131564476,0.956908781286461
C00000049,ASESOR COMERCIAL JUNIOR 2,1,6,0.22734739296312,no,0.0,0.0,no,no,0.00844475134150486,no,0.0,22,malo,bueno,0.998263624944165,41,U,Femenino,Otros,otros,0.88,bueno,81,NO,0.42260982822703075,0.3284357437501997,0.07905269013624594,0.22836413989973003,0.917471943174186,0.812664460345479,0.5158477434534355,0.18020081302752133,0.7517571161493701,0.5123992885467805,0.16547943350363892,0.2795678069449977,0.7566883890833159,0.24931648042634436,0.519507786945004,0.6823548596270899,0.8630116431125586,0.9276799315846319,0.30771574465859053,0.7341393710459677,0.2241507034850364,0.8565395352375147,0.282921731033803,0.9392937995048031,0.4670516952852415,0.6667197503029975,0.3743712028746765,0.6939689581207873,0.0005486747473730791,0.7958035662758246
C00000050,ASESOR COMERCIAL SENIOR,1,0,0.373291110143244,no,0.0,0.0,no,no,0.00120290507127218,si,0.140549687549609,22,bueno,malo,0.885203018223667,33,U,Femenino,Soltero,F_Soltero,0.742456896551724,bueno,108,NO,0.12164636163087195,0.29502414955974554,0.955553596514103,0.8541325391405942,0.12220680142058227,0.6136374166645935,0.6845341861201603,0.7405851561032846,0.2134614593909252,0.6388240517961278,0.817940520257919,0.5450667897801689,0.8333546138853911,0.744096849572416,0.7238759456980673,0.22184693977609315,0.1541456732871057,0.31116815210622983,0.12816954719173002,0.4069496868343745,0.8456130147990175,0.14263856512163597,0.8861510286895372,0.820501298910381,0.05527221250696146,0.7989149363351522,0.19829295280796388,0.9319291639342238,0.7612108866421724,0.5628348520497148
C00000051,ASESOR COMERCIAL FUNCIONARIO,1,4,0.34151870296413,si,0.0,0.0,no,no,0.015457605168217,si,0.0152416875423127,25,malo,bueno,1.38019559972138,45,U,Masculino,Otros,otros,1.0,bueno,129,NO,0.24532655549302151,0.6220661275839214,0.37042170103889405,0.8090161512431643,0.43346883743995457,0.7091412775941862,0.30930291785983577,0.6993404883033485,0.34419506022541224,0.857331173609819,0.7355692221093527,0.21773829630595465,0.1945897216673328,0.3514359178435016,0.9739246442055247,0.35370470496067175,0.42873254237901215,0.2668559269737679,0.12160429284016128,0.7812513595199447,0.04113578153596531,0.13828878435786152,0.1638422604596197,0.7061023121840264,0.223428472491634,0.34931298143034883,0.8174225157865628,0.4004070882954214,0.10487496046369804,0.01981722284147769
C00000052,ASESOR COMERCIAL MASTER,0,1,0.507681605588775,si,0.00190839694656489,0.000994979074997803,no,no,0.00201618880733696,si,0.0333459281304023,25,malo,bueno,0.930771562926168,36,U,Femenino,Casado,Casado,1.0,bueno,100,NO,0.8743004267868856,0.14451911190336775,0.14032851733267082,0.15189326384434665,0.300805672930324,0.4124053135040352,0.5595312557751635,0.8408510269632292,0.46580436868154584,0.8697091480006192,0.027328893223445117,0.8367029394542581,0.0020022014784829567,0.36896752049938075,0.775660036774071,0.5855831014695527,0.40387739406535583,0.5255202365131162,0.54682511550221,0.8829694504568384,0.41144007247706427,0.34476129779354514,0.05873861653228374,0.4982155000058591,0.8772831353627086,0.09644875590666846,0.3299520705287817,0.6026000389239828,0.6444666373010174,0.40881339909775705
C00000053,ASESOR COMERCIAL SENIOR,0,2,0.265663665208421,si,0.00436889499389499,0.00393348843222102,no,si,0.00530161515139792,si,0.154259634832225,27,malo,malo,0.94843056705197,45,U,Masculino,Casado,Casado,1.18,bueno,102,NO,0.15445941117817485,0.5672969815772785,0.22593361520749167,0.8874561662979576,0.8270640794518466,0.010830040000369467,0.6383141018154453,0.6271851073355645,0.0806976567879355,0.5001523341658952,0.6281070413197234,0.4108090983110243,0.13489197301237166,0.19100563265305381,0.024262647438084706,0.32790882202376836,0.5286212569702239,0.18738259023508175,0.8170425360717505,0.6311659053734601,0.4348849511140118,0.6788150480457118,0.8074920017844447,0.6981797566496649,0.1742025637293677,0.48845683638354553,0.22790572222894678,0.16091040492266173,0.7429773696708429,0.26800381410084195
C00000054,ASESOR COMERCIAL JUNIOR 2,1,5,0.439953044125092,si,0.0,0.0,no,no,0.032843857933697,si,0.0748386715036643,18,malo,malo,1.93829016886623,33,U,Femenino,Soltero,F_Soltero,0.76,bueno,80,NO,0.8770295153548783,0.20084507754940895,0.47529244548164307,0.15454288262861027,0.7704018816631042,0.951587499160522,0.6057171610577238,0.7173742348384559,0.7509162695667304,0.7781598989123315,0.00992335081871154,0.6587052279294909,0.26452375379683213,0.8023717570476622,0.9552073096971558,0.47330293780842514,0.8500497496461866,0.6575309407727037,0.8755629519990976,0.7481381146128373,0.22506480001717122,0.29407294031008235,0.23904508901960297,0.17589431272437583,0.7510708679956163,0.8828821394176642,0.8573289507491357,0.9899801438367304,0.2767375329837799,0.7556324829375277
C00000055,ASESOR COMERCIAL JUNIOR 2,1,3,0.300500631026799,si,0.0,0.0,no,si,0.196258420131126,si,0.207012354210476,20,malo,malo,0.961663728412477,35,U,Masculino,Casado,Casado,0.8,bueno,20,NO,0.881815063360572,0.539450078328463,0.2327217135406593,0.7904588043319984,0.12084903461936669,0.8037724781500638,0.786976083406024,0.5888472096740376,0.6877048866617361,0.5416448480696188,0.004431220827887716,0.743748594795825,0.7487807061064932,0.6820113359784904,0.7575723108927008,0.3502047443973336,0.6422451421772352,0.21542911749353877,0.06861130548189498,0.9235955163303767,0.3128942727330599,0.12143880520567563,0.8680741868196186,0.7151247252499613,0.6550370448948272,0.1780059859519596,0.8560956123751843,0.38341430607184634,0.3016289807872198,0.5213862874423847
C00000056,ASESOR COMERCIAL SENIOR,1,6,0.524524568445318,si,0.0,0.0,no,no,0.000961804978028006,si,0.00768447407135702,19,malo,bueno,0.872838194616165,32,U,Masculino,Soltero,M_Soltero,0.655172413793103,malo,80,NO,0.6233403054648686,0.22309012176239018,0.45215404195360687,0.8079423025689696,0.29603876428596543,0.6857830919386699,0.32769632718905206,0.18551266683328105,0.8158513641083582,0.011059004065040567,0.9899340418728702,0.7166838399856249,0.7311652441626707,0.22392994989065462,0.6303236051883718,0.4490123628595468,0.45988808342966925,0.5715963958415893,0.47385734593463,0.4993698213934542,0.3364396003179946,0.9842391042527712,0.2780404699655008,0.7910847121403559,0.8982336349817619,0.9853506504173489,0.9300764460621884,0.7128621200711408,0.3801722023844837,0.4428300313710344
C00000057,ASESOR COMERCIAL MASTER,0,0,0.390074571782666,si,0.0141728169290053,0.00330751223209544,no,no,0.012702686637318,si,0.158722166665919,22,bueno,bueno,0.414329472636357,33,R,Masculino,Soltero,M_Soltero,1.00941176470588,bueno,24,NO,0.26520459090221515,0.3474972041807709,0.725080161711609,0.6126731594657129,0.47057882174068133,0.4893197685583197,0.7633591945468189,0.1275519399298617,0.5015830030661554,0.8200555020935466,0.1872795050375563,0.8091611067575877,0.4539621133688144,0.9207924065684304,0.5308380993027347,0.9283993796800857,0.6224774661489396,0.7839932246006658,0.10309750714307853,0.1323114548156642,0.723588430995482,0.5036651774250974,0.6845660331734156,0.9347118553962882,0.09911203967586923,0.4232024501658195,0.2817327765447515,0.7428201844458225,0.2328801236296063,0.895519316036877
